year,lat,lon,coordinateUncertaintyInMeters,coordinatePrecision,scientificNameID,scientificName,speciesKey,species,iucnRedListCategory
2018,49.8693,1.95753,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2018,49.77947,1.95937,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
1999,47.11418,6.76003,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2019,49.96197,3.62661,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2018,49.87136,3.7645,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2018,49.60087,2.10126,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2012,49.51431,3.06902,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2011,50.22964,2.09011,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2015,50.04767,1.81439,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2019,49.95912,4.0443,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2018,49.51384,3.34508,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2017,49.60087,2.10126,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2016,50.23251,2.65003,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2017,49.42349,3.48226,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2018,49.77947,4.04063,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2011,49.8693,4.04247,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2018,49.78057,3.9019,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2018,50.051,3.7672,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2018,49.78152,2.23685,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2018,49.15475,2.93146,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2019,49.96261,2.51264,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2016,49.78152,3.76315,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2019,49.96261,2.51264,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2019,49.96197,3.62661,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2017,49.51384,2.65492,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2011,49.8693,4.04247,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2019,50.23139,2.37006,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2016,45.06312,1.15424,4099.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2014,44.07024,-0.23505,5064.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
1985,44.41826,0.80864,3158.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2014,44.07024,-0.23505,5064.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
1983,44.41826,0.80864,3158.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
1981,45.34651,0.53969,4089.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
1991,43.10757,-0.60283,1916.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2019,49.24418,3.34328,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2017,49.87041,2.09652,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2018,49.8693,4.04247,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2016,49.86803,4.18144,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2019,49.96261,2.51264,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2018,49.69073,3.90031,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2018,49.78057,2.0981,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2012,49.24309,2.38211,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2018,49.59977,4.03699,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2018,50.13445,1.53288,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2017,49.87041,3.90348,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2015,50.2306,2.23008,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2017,49.42349,3.48226,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2016,49.87041,3.90348,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2016,49.24465,3.06866,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2017,49.87041,3.90348,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2019,49.95912,4.0443,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2018,49.37831,2.45692,2407.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
1993,49.25006,2.95621,2177.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
1999,49.25006,2.95621,2177.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
1995,49.46495,2.03115,2018.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2003,50.31813,1.69166,2664.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
1999,49.87325,3.34751,5000.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
1999,49.25006,2.95621,2177.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2015,49.41724,1.91908,2700.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2012,48.1322,-1.61976,,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2009,49.5833,0.76557,,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2011,44.57478,-0.16325,,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2013,48.65354,1.82641,5053.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2020,45.60104,5.85447,4310.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2010,45.64943,3.28538,2398.0,,,Sorex coronatus coronatus,2436090,Sorex coronatus,
2009,44.18905,-1.24528,8023.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2007,48.65354,1.82641,5053.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2013,48.65354,1.82641,5053.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2018,46.3473,6.04624,3954.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2008,45.56474,5.84442,2420.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
2006,44.15823,3.60554,5262.0,,,"Sorex coronatus Millet, 1828",2436090,Sorex coronatus,LC
